339,772,4,891032413
263,432,2,891299448
296,845,5,884196689
342,274,2,874984895
81,151,2,876533946
325,432,5,891479263
318,186,5,884498292
62,742,2,879372965
201,56,5,884111269
405,1565,1,885549463
62,660,4,879375537
269,1028,2,891446838
130,69,5,875216718
374,1150,1,880937253
14,176,1,890881484
342,255,4,874984574
405,214,4,885545235
16,233,5,877727054
303,226,4,879467295
168,282,5,884287394
344,79,4,884900993
83,684,4,880307898
130,270,5,877984734
234,481,5,892079076
21,326,5,874950889
239,603,5,889178616
313,56,2,891014313
308,477,4,887739257
334,558,4,891546231
401,527,4,891032919
228,655,4,889388489
13,173,2,882139863
71,151,1,877319446
339,469,5,891032633
289,471,4,876789373
197,233,4,891409935
303,430,4,879467260
319,267,4,875707690
117,214,5,881012193
330,88,5,876546948
320,33,4,884749385
6,187,4,883600914
321,216,4,879441308
122,464,5,879270541
126,682,1,887855034
314,772,1,877888212
293,1046,1,888907061
151,699,4,879525035
188,930,4,875074720
5,400,1,878844630
67,123,4,875379322
328,79,4,885047194
189,639,4,893265893
296,24,2,884196605
92,124,4,886440530
296,179,4,884197419
94,969,4,891721026
393,500,4,887746523
222,71,4,878183173
401,210,4,891032976
394,161,4,880888850
268,928,1,875745536
251,427,4,886271675
425,271,5,890346597
23,222,4,876785704
372,574,4,876869957
283,125,5,879297347
183,273,4,892323452
297,24,4,874954260
312,513,5,891698300
83,105,2,891182288
295,174,4,879517062
422,671,4,879744143
311,523,5,884364694
137,117,5,881433015
227,475,4,879035252
216,234,4,880244870
417,710,4,879647826
273,321,4,891293048
233,191,4,877665191
342,517,5,875320297
405,1353,1,885549745
91,313,4,891437978
311,1232,4,884366439
286,574,4,877534137
234,693,2,892333980
56,122,2,892911494
277,25,4,879543902
223,294,4,891548859
387,317,4,886483906
226,150,4,883889063
329,181,4,891655741
235,520,4,889655204
334,396,4,891549103
412,427,4,879717016
156,197,5,888185777
399,94,5,882349022
177,172,5,880130990
378,194,4,880046100
201,551,1,884114770
200,276,5,876041895
345,405,4,884991285
393,792,1,889729346
46,7,4,883616155
201,1163,1,884140382
363,685,4,891496979
380,527,4,885479212
363,152,5,891494906
417,552,2,880952066
357,287,4,878952265
14,116,5,876965165
7,428,5,892133036
181,1336,1,878963241
249,1103,5,879572256
387,152,1,886479690
98,116,5,880499053
376,14,4,879454914
60,558,4,883326784
272,521,5,879454977
11,241,4,891906389
40,294,4,889041671
256,925,5,882151017
344,303,4,884814359
151,605,4,879528909
234,421,1,892334852
405,1207,1,885548686
343,475,5,876402668
123,707,5,879809943
331,81,5,877196702
108,10,5,879879834
151,1101,4,879524586
307,197,4,877122115
168,819,4,884288270
339,1113,4,891033829
391,924,2,877400116
393,1091,2,889731840
180,423,4,877355568
130,288,5,874953291
58,955,4,884305062
109,157,4,880577961
268,98,4,875309583
8,127,5,879362123
104,245,2,888442404
15,591,2,879455821
232,14,4,880062574
325,313,2,891477489
194,504,2,879523785
36,310,4,882157327
249,300,4,879571489
200,123,4,884127568
416,294,4,876696739
401,294,1,891031621
1,36,2,875073180
13,340,2,881514684
405,650,1,885546336
92,154,4,875657681
193,1406,4,889123926
116,903,2,890632956
270,1210,5,876956264
177,475,4,880130898
151,633,5,879528801
189,638,5,893265380
301,269,5,882075432
409,995,4,881105366
92,203,4,875653699
347,392,2,881654592
330,763,5,876544337
34,332,5,888602742
437,165,4,881002324
386,546,2,877655195
7,520,5,892133466
418,301,2,891282738
90,705,5,891384147
428,340,4,885943749
14,168,4,879119497
303,685,1,879485089
128,99,4,879967840
324,300,5,880574827
367,326,4,876689502
360,127,5,880354149
119,995,4,891287008
181,424,1,878962240
206,891,2,888180049
13,651,5,882140070
405,785,1,885547407
215,449,4,891436469
393,189,4,887745717
112,307,4,884992585
293,739,2,888906804
174,1041,5,886513788
95,393,5,880571678
272,288,4,879454663
201,260,4,884110967
121,515,4,891388391
437,14,5,880140369
390,304,5,879693561
193,100,5,889124127
126,313,5,887854726
428,875,4,885944136
63,116,5,875747319
404,294,4,883790430
58,195,4,884305123
291,294,5,874834481
222,1029,1,881060608
224,300,4,888081843
286,66,4,877533586
354,511,4,891217340
72,135,4,880037054
94,421,4,891721414
230,97,5,880484544
393,25,2,887744294
119,100,5,874774575
340,504,1,884991742
37,176,4,880915942
167,1305,1,892738418
409,339,2,881105677
268,546,4,875743110
389,498,5,880086918
198,527,4,884208061
393,591,5,887744372
373,514,4,877098751
112,286,4,884992484
393,303,4,891364609
60,56,4,883326919
379,451,4,880525968
426,633,4,879444816
326,479,5,879875432
244,685,2,880604642
330,1044,5,876547575
418,304,4,891282738
392,1142,5,891038184
221,24,5,875244352
115,952,5,881170998
438,1028,2,879868529
207,875,2,875718889
90,180,4,891384065
334,708,4,891628833
268,122,2,875743310
395,365,5,883766403
435,746,4,884132184
56,169,4,892683248
207,205,4,875991160
25,432,2,885852443
405,371,1,885549309
301,194,4,882075827
94,55,4,885873653
348,100,4,886523207
201,62,1,884310149
158,516,5,880135044
20,144,2,879669401
143,325,5,888407741
85,479,4,879454951
313,659,4,891013773
230,485,5,880484370
181,952,1,878962720
145,477,2,888398069
416,399,4,878879497
263,163,5,891299697
311,322,4,884364047
292,705,4,881105374
134,751,5,891732335
356,892,1,891406241
385,180,4,879442706
132,154,4,891278996
332,265,4,888360370
363,96,5,891494835
405,1557,1,885547222
263,195,5,891299949
327,219,4,887746219
145,195,5,882181728
234,1126,4,892079722
314,1178,2,877892244
342,1300,1,875318556
450,100,4,882374059
388,117,5,886436756
260,313,5,890618198
106,684,4,881452763
102,930,2,888802677
222,127,5,881059039
417,29,2,880952218
89,268,5,879461219
18,923,5,880132501
178,597,4,882824869
413,628,4,879969791
428,332,4,885943749
64,385,4,879365558
303,248,2,879544680
269,741,5,891457067
406,410,4,879540026
291,729,4,874871442
6,276,2,883599134
15,744,4,879455789
280,153,5,891700681
393,38,4,889731010
181,261,1,878961814
379,1206,2,880961672
406,1010,4,879539929
405,1180,1,885547605
178,241,5,882827375
319,880,4,889816332
305,98,4,886322560
126,260,1,887855173
423,1134,4,891395684
332,127,5,887916653
60,529,4,883326862
297,687,2,875409099
108,137,5,879879941
308,74,4,887740184
452,523,2,887889774
58,408,5,884304377
13,604,5,882139966
234,927,4,892334267
366,7,2,888857598
409,381,2,881108364
161,276,5,891170881
416,284,4,893142144
453,1032,1,877561911
295,115,5,879517135
276,578,4,888873675
151,189,5,879528495
75,742,1,884050590
229,340,4,891632142
83,35,1,886534501
373,1079,4,877100061
200,420,5,884129837
405,652,1,885547360
